0.00024132	0.00041726	0.00023735	0.00038426	0.00053103	0.0015246	0.00029703	0.00046142	0.00034178	0.00046462	0.00038304	0.00042843	0.00039726	0.00047214	0.00029499	0.00046349	0.00030388	0.0028619	0.00048544	0.00064776	0.00038673	0.00034149	0.00050029	0.00037125	0.00026227	0.00056781	0.00062382	0.000312	0.00023395	0.0015764	0.00035269	0.00073068	0.000297	0.00049235	0.00052414	0.0012584	0.0009798	0.00032641	0.00028814	0.00031222	0.00028599	0.00044897	0.00059529	0.00042675	0.00059997	0.0011871	0.00046222	0.00054501	0.00030584	0.00030349	0.00032426	0.00052023	0.00027959	0.00033475	0.00032983	0.00029635	0.00072636	0.00034407	0.00069523	0.00067345	0.00072575	0.00018284	0.00022604	0.00037495	0.00030422	0.00029335	0.00025874	0.00025623	0.00028634	0.00029397	0.00024011	0.0002195	0.0002811	0.0005127	0.0025272	0.00047774	0.00029626	0.00027212	0.00031223	0.00022345	0.00042338	0.00024479	0.00032871	0.00021564	0.00025882	0.00042821	0.00036524	0.0002664	0.00031807	0.00021077	0.00025576	0.00038879	0.00043086	0.00021049	0.00021273	0.00026503	0.00028275	0.00028965	0.00025684	0.00024189	0.00023046	0.00019749	0.00014304	0.0014346	0.00014441	0.00021634	0.00019872	0.00020691	0.0002219	0.00016287	0.00020131	0.00015568	0.0013933	0.00033071	0.00042329	0.00031604	0.00017952	0.00016571	0.0076831	0.00011631	0.00018728	0.00019531	0.00018309	0.00029564	0.00018988	0.00024855	0.0003181	0.00039133	0.0003283	0.00023711	0.00033063	0.00030167	0.00032169	0.00035638	0.00031049	0.00027311	0.00032164	0.00020897	0.0002371	0.00021321	0.00023805	0.00021745	0.00028256	0.00025784	0.00012758	0.00028481	0.0001983	0.00015346	0.000558	0.00026088	0.00017174	0.00036633	0.00024395	0.00023113	0.00025683	0.00026501	0.00029311	0.00015779	0.00021339	0.00039169	0.00020265	0.00029118	0.0002587	0.00020134	0.00043096	0.00048503	0.00028389	0.00021954	0.00027967	0.00036099	0.00038791	0.00024679	0.00022876	0.00025452	0.00026132	0.00023523	0.00020322	0.00030584	0.00028742	0.00027248	0.00020896	0.00026068	0.00022995	0.00016429	0.00026541	0.00023014	0.0002883	0.00021857	0.0002366	0.00034042	0.00025969	0.00028125	0.00023636	0.00021755	0.00022519	0.00022851	0.00025478	0.00030455	0.00022598	0.00021874	0.00018168	0.00019072	0.00022667	0.00020753	0.0002465	0.00020587	0.0003534	0.00022801	0.00021685	0.00021574	0.00021739	0.00028482	0.00028136	0.00019762	0.00020206	0.00021967	0.00016017	0.00018257	0.00016544	0.00021124	0.00030415	0.00015604	0.00026092	0.00035731	0.0001512	0.00018082	0.00013894	0.0001873	0.00014483	0.00014266	0.00013058	0.00015668	0.00016102	0.00020457	0.00013331	0.00029377	0.00016772	0.00020303	0.00017856	0.00013936	0.00017905	0.00030337	0.00019328	0.00039508	0.00020338	0.00030024	0.00095258	0.00027011	0.00020316	0.00024106	0.00044027	0.00019634	0.00034795	0.00016144	0.00021916	0.00067491	0.00020578	0.00022604	0.0001856	0.00018152	0.00029961	0.00037317	0.00024769	0.00029603	0.00017331	0.00040576	0.00016062	0.00028399	0.0002684	0.00034968	0.00023799	0.0003578	0.00016887	0.00015721	0.00019713	0.0001775	0.0001706	0.00013253	0.00026573	0.0001414	0.00015031	0.00014425	0.00018705	0.00012419	0.0002561	0.0002226	0.00021909	0.00018945	0.00019189	0.00015816	0.00015549	0.00028769	0.00020014	0.00016805	0.00020422	0.0014994	0.00033384	0.00020489	0.0002337	0.00019267	0.0002079	0.0002673	0.00027792	0.00025975	0.00030877	0.00027388	0.00024867	0.00045868	0.00012065	0.00029889	0.00023597	0.00023975	0.00026078	0.0010521	0.00029062	0.00035504	0.00018143	0.00022515	0.00019477	0.00029632	0.00019098	0.00017589	0.00014774	0.00023172	0.00020305	0.00023634	0.0002203	0.00018603	0.00026048	0.00036294	0.00024716	0.00022672	0.00021224	0.00020995	0.00028059	0.0001874	0.00023045	0.00017086	0.00029866	0.00023391	0.0001639	0.00027384	0.00019117	0.0003689	0.00021121	0.00025373	0.00024969	0.00047731	0.00042491	0.00029686	0.00043152	0.00020408	0.00026376	0.00021258	0.00037459	0.00014754	0.00019477	0.00013715	0.00035293	0.00037127	0.00077869	0.00015013	0.0001323	0.00017212	0.00012275	0.00017118	0.00015906	7.6212e-05	0.00010028	0.00010238	0.00016579	0.00018594	0.00013255	0.0001102	9.6773e-05	0.00012697	0.00011805	0.00018341	0.00013594	0.00012793	0.00018673	0.000182	9.5121e-05	0.00012388	0.0001337	0.00011697	0.00016833	0.00011113	0.00016273	0.00018074	0.00011505	0.0001383	0.00014415	0.00013339	0.00010779	0.00012605	0.00016279	0.00010087	0.00012567	0.00010675	0.00010724	0.00012954	0.00013151	0.00014878	0.00013498	9.3654e-05	0.00011934	0.00017935	0.00011136	0.00010791	0.00010329	8.8883e-05	0.00010685	0.00015093	0.0001155	0.00014418	0.0001287	0.00014026	0.00015629	0.00014065	0.00017059	9.6254e-05	0.00015141	4.8615e-05	0.00015897	0.00010969	0.00018461	0.0001609	0.00017274	0.00018713	0.00012486	0.00014976	0.00014357	0.00015294	0.00016157	0.00012061	0.0013589	0.0004302	0.0014186	6.0027e-05	8.0897e-05	0.003024	0.00016244	9.086e-05	0.00016156	9.9983e-05	0.00012536	0.00012682	0.00010018	7.8448e-05	0.00011615	8.9711e-05	7.1339e-05	0.0001379	0.00011489	8.3635e-05	8.6398e-05	0.00013451	0.00020424	0.00011653	0.0001618	0.00018564	0.00021369	0.00017037	0.00015936	0.00015038	0.00015108	0.00011658	0.00016472	0.00012079	0.00011485	0.0001002	0.0001293	0.00016925	0.00015664	0.00010807	0.00010803	0.00017904	0.00017577	0.00018149	0.00016049	0.0001554	0.00017786	0.00017754	0.0001662	0.00019996	0.00018084	0.00019894	0.0001861	0.00016513	0.00014225	0.00017382	0.0002237	0.00015552	0.00016519	0.00014989	0.00015522	0.00016844	0.00019441	0.00018213	0.00012349	0.0001621	0.00015328	0.00016163	0.00019572	0.00015321	0.00016343	0.00012733	0.00020243	0.00015226	0.0001635	0.00025903	0.00021732	0.00016738	0.00018768	0.00016176	0.000168	0.00012636	0.00016056	0.00015889	0.00015668	0.0001565	0.00015499	0.00016761	0.00017079	0.00015235	0.00014821	0.00016234	0.00018414	0.00016447	0.00018188	0.00022043	0.00028055	0.0002957	0.00014702	0.00031489	0.00013578	0.00018344	0.00019789	8.2434e-05	8.8951e-05	8.0161e-05	0.00022185	0.00011957	6.2212e-05	9.2122e-05	0.00015697	8.2037e-05	0.00011488	9.786e-05	7.4694e-05	8.359e-05	0.00011321	8.9112e-05	7.4837e-05	8.5764e-05	0.00019297	0.00015336	0.00010478	8.985e-05	0.0001079	0.00010105	7.2253e-05	7.3056e-05	7.4454e-05	0.00012049	8.2392e-05	0.000111	7.2783e-05	8.871e-05	7.4542e-05	7.5698e-05	8.7308e-05	7.6918e-05	8.9083e-05	8.7685e-05	6.317e-05	9.3532e-05	7.1644e-05	0.00011948	9.2904e-05	0.00014321	8.6036e-05	0.00012032	6.3975e-05	7.5247e-05	0.0001377	0.00012379	0.00013451	5.9315e-05	0.00013592	0.00015444	0.00017807	0.00017764	9.706e-05	0.0001034	9.3879e-05	0.00087838	0.22766	0.0034214	0.00017152	0.00013101	0.00015396	0.00014857	0.00013555	0.00020497	0.0001614	0.0001644	0.00013889	0.00015877	0.00015476	0.00016556	0.00015057	0.0001259	0.00019228	0.00013786	0.00018204	0.00017609	0.00010449	9.9595e-05	0.00013346	9.9983e-05	9.4037e-05	0.00011	9.9758e-05	0.0039481	8.8586e-05	0.00011559	0.00010946	0.00012014	0.0001283	0.00016811	0.00015137	0.00021609	8.659e-05	9.4457e-05	0.00010101	0.00018453	0.00018121	0.00012229	0.00021634	0.00010747	0.0025816	0.00013938	0.00015019	0.00012147	0.00015837	0.00013233	0.00010466	0.00016509	0.0001241	0.00017561	0.00014923	0.00014794	0.00011394	0.00017053	0.00013965	0.00010212	0.00014534	0.00012571	0.00014391	0.00011	0.00012818	0.00012678	7.6587e-05	0.0014142	8.5759e-05	0.00026657	5.2181e-05	8.6088e-05	0.0001184	8.065e-05	0.0001306	9.6563e-05	0.00012068	0.00011388	0.23306	0.00011488	8.9007e-05	0.00022486	0.00023872	0.00018107	0.00012705	0.00010448	0.00010056	9.9011e-05	0.0001009	0.00012639	0.00016985	0.00018818	0.00071221	0.000106	0.0001145	0.00015776	9.6045e-05	9.9234e-05	9.8653e-05	0.0003033	0.00010516	7.4777e-05	0.00016073	0.00010371	0.00012231	9.9268e-05	0.00012948	0.00054187	0.00015897	0.00011556	0.00012408	0.00010106	0.01611	9.0995e-05	0.00012639	0.00011257	9.6295e-05	8.6491e-05	7.9898e-05	0.00013503	7.9358e-05	7.815e-05	0.00010867	7.4992e-05	8.2656e-05	0.00010168	7.0675e-05	9.4295e-05	0.00010949	7.8822e-05	8.9481e-05	0.00018247	8.0812e-05	0.00010297	0.00016181	6.2773e-05	0.00012176	0.00013335	9.3456e-05	7.6171e-05	8.9726e-05	0.00013132	0.0001001	0.00010364	5.7698e-05	0.0001082	0.00014722	9.2789e-05	9.8202e-05	0.00012776	0.00021747	0.00023405	0.00016087	0.00031985	0.00018291	0.00014222	8.0991e-05	8.3581e-05	0.0059064	4.6386e-05	6.7434e-05	8.1786e-05	7.8594e-05	9.3959e-05	8.7776e-05	8.2693e-05	6.5475e-05	0.00015973	6.8086e-05	8.0646e-05	6.181e-05	9.0071e-05	8.048e-05	0.00010012	8.5841e-05	8.8329e-05	7.3903e-05	8.8927e-05	0.00064493	0.00010143	6.8425e-05	7.0126e-05	9.0957e-05	8.313e-05	6.1705e-05	0.071085	8.3567e-05	7.2981e-05	0.00010729	0.013586	9.5154e-05	6.9352e-05	0.00011129	0.00010951	0.0001411	0.00010905	7.4734e-05	8.1796e-05	9.0629e-05	7.6176e-05	0.00056609	6.8434e-05	7.6045e-05	6.329e-05	9.2646e-05	0.00010146	0.00010073	0.00011487	8.1719e-05	6.7034e-05	7.3725e-05	7.081e-05	0.00018958	8.556e-05	0.000156	0.22135	0.00010161	0.00010233	0.015011	0.00016288	8.0373e-05	8.6851e-05	0.00015259	0.0041453	0.00010635	0.00010522	8.9557e-05	8.7257e-05	9.5585e-05	0.0001357	0.00010867	0.012174	8.1717e-05	0.00015455	9.889e-05	7.0207e-05	0.00024933	0.0001482	0.00017394	0.0038181	0.0024329	8.2953e-05	8.4188e-05	0.00013416	0.00013886	0.00011257	0.00010234	0.00010223	0.00014795	0.00038488	6.6145e-05	0.0042386	0.0066151	0.012662	0.00015801	0.00013696	0.00016721	0.00015818	0.04744	0.009585	0.00010022	9.1767e-05	0.0058141	0.0001293	0.00026641	0.0001	0.0002267	9.2863e-05	0.00087039	0.0018158	0.00012962	0.00025868	6.6831e-05	0.00017263	0.00014759	0.00027861	0.00011411	0.00015988	0.0001562	0.00020957	0.00015424	0.00019717	0.00017949	0.00018872	0.00029318	0.00047528	0.00041999	0.00023415	0.00025595	0.00032452	0.00020838	9.0917e-05	0.00058455	0.00015127	0.0001344	0.00011873	0.00017517	0.00022339	0.01638	0.00021594	0.00023053	0.00032801	0.0001038	0.00024899	0.00029524	0.00024719	0.00030205	0.00021769	0.066784	0.00032831	0.00045264	0.0026248	0.0048558	0.00022032	0.025776	0.00030728	0.0002813	0.00023307	0.00045182	0.0004016	0.00012159	0.0010326	0.0001771	0.000125	0.00017896	9.422e-05	8.9978e-05	6.7656e-05	0.00031507	8.7275e-05	7.2317e-05	6.9285e-05	5.9913e-05	7.8321e-05	7.757e-05	8.4003e-05	0.00042758	0.00018707	0.0002058	0.00017731	9.2149e-05	5.7606e-05	7.2418e-05	9.1662e-05	8.4258e-05	7.5733e-05	0.00013061	7.6152e-05	0.00011633	8.5851e-05	0.00010016	9.506e-05	6.4383e-05	9.1932e-05	9.7508e-05	0.00019132	0.00014051	0.00010348	0.0052818	0.00019357	8.9638e-05	0.00015077	0.00013652	0.00012191	0.00012456	0.00013019	0.00012473	0.00011312	8.9986e-05	0.00010707	0.00010356	0.00031806	0.00018198	9.0606e-05	0.00064535	7.7757e-05	8.554e-05	5.3279e-05	6.8715e-05	6.8987e-05	0.00010035	8.5502e-05	7.2488e-05	8.3291e-05	7.6319e-05	0.00011296	0.00015308	6.5909e-05	0.0055511	8.7681e-05	0.00017027	0.00020679	0.00012076	0.0034523	0.00011121	0.0002826	0.00015798	6.6422e-05	5.3452e-05	6.4237e-05	6.3273e-05	7.6188e-05	4.8781e-05	6.3404e-05	0.00011123	8.1776e-05	0.00017777	0.00011319	0.00019108	0.00011555	0.0001163	0.00010014	8.4979e-05	9.8999e-05	9.2273e-05	9.6192e-05	8.1725e-05	9.5068e-05	9.4627e-05	0.00013286	0.00012435	0.00012474	0.00014157	0.00018589	9.3195e-05	0.00024311	0.00011716	0.00050723	0.0021054	7.1468e-05	5.386e-05	7.1009e-05	0.00011552	7.1896e-05	6.585e-05	6.5831e-05	7.5414e-05	7.1182e-05	4.5106e-05	0.00019286	0.00010558	5.8182e-05	8.4647e-05	6.8017e-05	0.00010838	7.1799e-05	0.00011293	7.0791e-05	6.7846e-05	7.8769e-05	5.6784e-05	0.00010385	7.9301e-05	5.8274e-05	8.2981e-05	5.5445e-05	7.2838e-05	0.00010867	5.4231e-05	6.7491e-05	7.1261e-05	9.6036e-05	7.6385e-05	0.00039482	0.00012816	0.0048603	0.00011021	8.011e-05	9.6995e-05	0.00016095	9.9995e-05	0.00011656	0.00011601	0.00029239	0.00011543	6.9348e-05	0.00020532	5.0387e-05	9.1293e-05	6.5463e-05	5.3124e-05	0.046068	0.00017415	0.00026164	0.00059024	0.0001376	9.4816e-05	0.00010064	4.5182e-05	9.6568e-05	9.3565e-05	5.3348e-05	5.7932e-05	5.0722e-05	7.8284e-05	6.9712e-05	6.2638e-05	0.018537	0.0001264	0.00010087	0.00013983	0.00012807	0.00012319	0.00010628	0.00011246	0.0031225	0.00017752	0.0033186	8.1858e-05	0.0010635	8.7664e-05	6.442e-05	0.00026339	6.5695e-05	8.5345e-05	9.666e-05	0.00013369	0.00010873	0.00011338	7.8262e-05	0.00010324	9.6518e-05	0.00017134	0.23788	0.018613	0.00039944	0.0087226	0.00023591	0.00028853	9.0645e-05	0.00015242	0.097747	0.0002279	7.5607e-05	0.00010789	0.00010907	7.1962e-05	0.00010472	0.00017712	0.0015372	6.036e-05	6.2444e-05	0.00014479	0.00016164	0.00018728	0.01597	7.3818e-05	0.020988	0.00016833	0.00011903	0.00014603	0.00015318	7.0767e-05	0.00010057	0.00018077	0.00019165	0.006448	0.14786	7.9538e-05	0.0058996	0.00028797	0.00015039	9.9119e-05	0.00011747	7.5335e-05	0.00011893	3.9843e-05	0.00010664	0.00013968	9.1085e-05	0.00016399	8.3325e-05	0.00013506	0.0001475	0.00030051	0.0001784	0.0021148	0.00020376	0.00016463	5.8645e-05	6.7526e-05	6.2623e-05	6.3173e-05	5.3337e-05	4.2773e-05	9.2918e-05	5.4118e-05	0.01614	9.5421e-05	5.581e-05	0.0037797	0.00016462	0.005754	0.00016305	0.00032758	0.00017561	0.00018964	0.006818	0.00011329	0.00041684	8.0371e-05	0.00070243	0.060008	0.00034096	0.00020456	0.00016661	0.00052677	7.5054e-05	5.564e-05	7.3543e-05	5.8901e-05	5.6598e-05	0.00013298	0.00050189	0.00056248	9.8669e-05	3.9554e-05	0.00030131	6.4224e-05	7.4122e-05	7.1137e-05	7.0057e-05	0.0001002	5.8551e-05	0.0050749	6.4204e-05	0.00015238	0.00014687	0.0001293	5.0144e-05	6.1324e-05	4.3111e-05	5.3375e-05	8.2267e-05	0.0011992	0.00034062	0.27446	0.27265	0.0018189	0.00096072	5.553e-05	8.3788e-05	0.00030863	0.0013739	0.00057203	8.9023e-05	0.00010055	9.8677e-05	0.00043623	8.1157e-05	5.3467e-05	0.0001316	0.00038538	0.00028069	0.00020572	0.00012236	0.0003232	0.019814	0.0043016	0.00010759	0.0030854	0.0030277	0.0060177	0.00023959	0.00011052	0.00024722	0.00022476	0.00022409	7.0981e-05	0.0001698	0.00015381	0.00010288	0.00016439	0.00027327	7.5103e-05	5.1454e-05	0.0017313	0.00011261	8.7107e-05	0.00022988	0.00020709	0.00017866	0.00018947	9.1064e-05	9.7067e-05	8.0582e-05	8.7925e-05	0.00013127	0.00035892	0.0002426	0.00011716	0.034348	5.3512e-05	0.015065	0.018018	0.00049862	0.00053627	0.00019662	8.2949e-05	0.00016127	0.00012438	0.00015593	0.0013793	0.0022118	4.8237e-05	0.017928	0.00020973	0.03322	0.043951	0.024293	0.10797	0.16265	9.2273e-05	0.00025757	0.00014103	6.4782e-05	0.0001622	0.00021228	0.00033031	0.0054464	0.0014853	0.25331	0.015901	0.00034323	0.015851	0.0015083	0.072244	0.00049117	0.0088802	0.00040892	0.078835	0.0059954	0.0043687	0.053366	0.00036716	0.019342	0.00012372	8.4554e-05	0.00010925	0.0024088	0.15661	0.043397	0.15322	0.019154	0.20838	0.0011355	0.05577	0.00041846	0.0014613	0.23061	0.11111	0.047543	0.021104	0.08156	0.0012967	0.070029	0.00059233	0.022803	0.007385	0.040619	0.034278	0.05425	0.020845	0.019671	0.10527	0.16824	0.046305	0.17151	0.0013705	0.00095284	0.0053224	0.009069	0.054245	0.01041	0.22057	0.028076	0.00042925	0.0004537	0.0034286	0.0021245	0.00092161	0.0011105	0.00074421	0.0047212	0.00076356	0.0057599	0.0021293	0.0010305	0.010198	0.0013193	0.015285	0.02639	0.023024	0.00087294	0.00033128	0.00081178	0.00086442	0.0015959	0.001995	0.07308	0.00042649	0.00027443	0.0001656	0.0028327	0.0044521	0.00019207	0.00051395	0.00097237	0.000102	0.0087551	0.00024299	0.0026567	8.2335e-05	0.00031484	0.00022779	0.25039	0.00014322	0.00086615	0.022154	0.0052206	6.1722e-05	0.0017569	0.00026288	0.0061373	0.0038394	0.0066187	0.0001683	0.00030259	0.00062735	0.00023408	0.0023725	0.0050282	0.0021042	0.010549	0.044917	0.00050614	0.00024367	0.05221	0.00011519	0.0015223	0.00017589	0.0012585	0.00025525	0.0017877	0.0044531	0.00010107	0.00202	9.6594e-05	0.27895	0.01736	0.0008758	0.022512	0.00027585	0.084902	0.13398	0.0011666	0.046873	0.0011069	0.024915	0.049733	0.00084382	0.27745	0.20762	0.0017703	0.0089636	0.02052	0.0018202	0.0010046	0.034628	0.00044805	9.7754e-05	0.0019107	0.00010639	0.033713	0.00028409	0.00032188	0.00042887	0.031249	0.031974	7.8122e-05	0.0002841	0.00012328	0.035264	0.048058	0.00026685	0.022247	0.0031728	0.1008	0.0011283	0.0044228	0.0016418	0.012058	0.054055	0.1299	0.11609	0.17274	0.0024455	0.001449	0.060099	0.091477	0.0063471	0.035065	0.0016755	0.020585	0.00012324	0.023575	0.033902	0.012894	0.2128	0.015629	0.0017	0.031196	0.002406	0.0009046	0.016873	0.00072903	0.053883	0.018745	0.0011765	0.00014282	0.06755	0.078634	0.0049889	0.00021427	0.076393	0.00055931	0.26447	0.072829	0.00046009	0.017854	0.0012184	0.0012919	0.00035308	0.04327	0.16059	0.00082272	0.0025197	0.24995	0.0023713	0.0098403	0.0055354	0.00019167	0.054957	0.054717	0.20241	0.0039471	0.0060343	0.088551	0.016878	0.091266	0.065975	0.071662	0.060759	0.016924	0.0059341	0.024346	0.00077226	0.071986	0.26727	0.00088811	0.046109	0.0047451	0.2045	0.17908	0.027351	0.1232	0.1607	0.22548	0.22677	0.26785	0.27569	0.19674	0.012249	0.11501	0.033307	0.20664	0.16521	0.023733	0.16207	0.057855	0.04289	0.22604	0.26716	0.16892	0.046885	0.097478	0.0079033	0.015179	0.091165	0.029596	0.0080612	0.044028	0.0016278	0.0026808	0.085946	0.0096214	0.0082686	0.11375	0.00072311	0.00086769	0.017459	0.0074286	0.10681	0.015232	0.092026	0.08706	0.0082212	0.047773	0.003419	0.0019041	0.01323	0.01255	0.058759	0.0026421	0.11526	0.25017	0.00035552	0.040283	0.029436	0.0066438	0.065505	0.00056415	0.0086921	0.018369	0.025978	0.10772	0.26815	0.26828	0.018414	0.0029463	0.045699	0.25561	0.044717	0.080319	0.17337	0.20836	0.21972	0.19153	0.27636	0.11152	0.028396	0.23715	0.29001	0.097112	0.01619	0.069326	0.093337	0.078402	0.25968	0.24428	0.15457	0.2318	0.30597	0.011158	0.052311	0.11507	0.23874	0.051997	0.086	0.017012	0.21044	0.039602	0.13484	0.041244	0.19739	0.0044094	0.11814	0.27576	0.043234	0.036419	0.099243	0.15262	0.14884	0.060147	0.23316	0.20528	0.14545	0.10647	0.22542	0.076801	0.070555	0.26457	0.1578	0.17769
