9.7876e-05	0.0001069	0.00010205	0.0001042	9.7905e-05	0.00010274	9.1476e-05	9.989e-05	9.5676e-05	9.3023e-05	9.4335e-05	0.00010583	0.00010477	9.6333e-05	0.00010315	9.7942e-05	0.00010278	0.00010404	9.7673e-05	0.00010366
0.00013342	0.00014564	0.00014073	0.00014279	0.00013472	0.00013923	0.00012515	0.00013618	0.00013046	0.00012565	0.00012535	0.00014608	0.00014383	0.00013205	0.00013901	0.00013428	0.00013895	0.00014075	0.00013159	0.00014096
0.00018433	0.00020165	0.00019498	0.00019762	0.0001858	0.00019586	0.00017391	0.00018684	0.00018019	0.00017397	0.00017642	0.00020236	0.00020226	0.00018458	0.00019196	0.00018731	0.00019216	0.00019532	0.00018115	0.00019847
0.00016243	0.00017613	0.000171	0.0001733	0.0001642	0.00017099	0.00015346	0.00016652	0.00015954	0.00015352	0.00015647	0.00017739	0.000176	0.00016166	0.00017045	0.00016337	0.00016816	0.00017239	0.00015951	0.00017163
9.6905e-05	0.00010712	9.9084e-05	0.00010437	9.8407e-05	0.00010209	8.9957e-05	9.7354e-05	9.066e-05	9.3103e-05	9.0184e-05	0.0001042	0.00010305	9.7067e-05	0.00010196	9.9289e-05	0.00010116	0.0001034	9.5487e-05	0.00010769
0.00012602	0.00014052	0.00013138	0.00013671	0.0001303	0.00013578	0.00012	0.00012749	0.0001209	0.00012228	0.0001201	0.00013993	0.00013768	0.00012888	0.00013254	0.00013038	0.00013456	0.00013574	0.00012456	0.0001405
0.00013281	0.00014438	0.00013711	0.00014032	0.00013191	0.00013819	0.00012379	0.00013283	0.00012832	0.00012428	0.00012725	0.00014456	0.00014083	0.00013007	0.00013956	0.00013275	0.00013909	0.0001396	0.00013036	0.00014083
0.00016761	0.00018572	0.00017779	0.00018364	0.00017309	0.00017918	0.00015998	0.00017088	0.00016045	0.00016604	0.00015987	0.00018363	0.0001841	0.00017103	0.00017889	0.0001811	0.0001779	0.00018219	0.00016276	0.00019539
0.00016075	0.00017644	0.00016704	0.0001734	0.00016321	0.00017007	0.00015126	0.00016193	0.00015404	0.00015727	0.00015338	0.00017533	0.0001757	0.00016372	0.00017116	0.00016807	0.00016946	0.00017415	0.00015556	0.00018517
0.00017994	0.00019565	0.00018693	0.00019372	0.000179	0.00018811	0.00016868	0.00018409	0.00017133	0.00016809	0.00017016	0.0001929	0.00019048	0.00017807	0.00018681	0.00018413	0.00018453	0.00018767	0.00017533	0.00019615
0.00012755	0.00014137	0.00012981	0.00013724	0.0001289	0.00013597	0.0001179	0.00012785	0.00012032	0.00012168	0.00011927	0.00013831	0.00013509	0.00012906	0.00013499	0.00012987	0.00013412	0.00013544	0.00012532	0.00014105
0.00016727	0.00018843	0.00015995	0.00017899	0.00016627	0.00017488	0.00015224	0.00016241	0.0001463	0.00016321	0.00015311	0.00017522	0.00016584	0.00016355	0.00018192	0.0001779	0.0001773	0.00017342	0.00015909	0.00019825
0.00019955	0.00022688	0.00019646	0.00021987	0.00019958	0.00021409	0.00018633	0.00019945	0.00017984	0.00019847	0.00018326	0.00020991	0.00020642	0.00020168	0.00022008	0.00022008	0.00021287	0.00020613	0.00019195	0.00024121
0.00012844	0.00014389	0.00012226	0.000134	0.00013269	0.00013161	0.00012302	0.00012805	0.00011336	0.00012778	0.00012118	0.00013348	0.0001297	0.00012303	0.00014054	0.00013335	0.00013608	0.00013863	0.00012062	0.00015384
0.0002151	0.00031314	0.00033962	0.00035232	0.0006421	0.00047594	0.00022423	0.00039367	0.00044823	0.00026	0.00048254	0.00056593	0.00026944	0.0003857	0.00060343	0.00057155	0.0002174	0.00028504	0.00054201	0.00057089
0.00017043	0.00017791	0.00031485	0.00037501	0.00042833	0.00018005	0.00041968	0.00022625	0.00015312	0.00031529	0.00042962	0.00049334	0.00029369	0.00015788	0.00020394	0.00035237	0.00037275	0.00020116	0.00026855	0.00022498
0.00013298	0.00014591	0.00012871	0.00016041	0.0001489	0.00014879	0.00013626	0.00011658	0.00012356	0.0001137	0.00012246	0.00016	0.00014797	0.00012533	0.0001321	0.00012335	0.00016329	0.00014715	0.00012865	0.00013906
0.00018658	0.00020593	0.00019145	0.00020488	0.00019084	0.00020046	0.00017448	0.00018823	0.00017182	0.00018509	0.00017461	0.00020291	0.0001982	0.00019403	0.00020091	0.00020681	0.00019374	0.00019925	0.0001784	0.0002268
0.00013514	0.00014921	0.0001429	0.00014925	0.00013871	0.00014393	0.00012615	0.00013755	0.00012681	0.00013625	0.00012722	0.00014592	0.00014855	0.00014095	0.00014512	0.00015083	0.00014245	0.00014747	0.00012963	0.00016546
0.00016905	0.00018162	0.00017634	0.0001787	0.00016905	0.00017844	0.00015832	0.00017091	0.0001655	0.00015659	0.00016155	0.00018443	0.00018213	0.00016563	0.00017721	0.00016612	0.00017459	0.00017588	0.00016449	0.00017913
9.6947e-05	0.00010561	0.00010113	0.0001028	9.8336e-05	0.00010053	9.1974e-05	9.8404e-05	9.4491e-05	9.1476e-05	9.3376e-05	0.00010499	0.00010436	9.5832e-05	0.00010101	9.7868e-05	0.00010122	0.00010324	9.6719e-05	0.000102
0.00010142	0.00011127	0.0001054	0.00010892	0.00010354	0.00010567	9.5766e-05	0.00010289	9.7448e-05	9.7118e-05	9.6619e-05	0.00011022	0.0001089	0.00010064	0.0001068	0.00010408	0.00010587	0.00010851	0.00010094	0.00010909
0.0001261	0.00013739	0.0001302	0.00013317	0.00012617	0.00013147	0.000118	0.00012686	0.00012259	0.00011805	0.00012059	0.00013707	0.00013461	0.00012494	0.00013171	0.00012582	0.00013221	0.00013299	0.0001241	0.00013384
0.00011632	0.00012434	0.00012125	0.00012227	0.00011706	0.0001219	0.00010724	0.00011521	0.0001098	0.00010956	0.00010963	0.00012495	0.00012424	0.0001117	0.0001211	0.00011603	0.00011879	0.00012331	0.00011419	0.00011939
0.00022232	0.00024219	0.00022217	0.00024364	0.00022248	0.00024006	0.0002113	0.00021859	0.00020307	0.0002124	0.00021037	0.00024122	0.00022851	0.00022159	0.00024527	0.00023726	0.00022425	0.00023384	0.00021055	0.00025392
0.00017874	0.00019657	0.00018662	0.00019644	0.00018108	0.00019072	0.00017048	0.00018193	0.00016792	0.00017592	0.00016789	0.00019506	0.00019202	0.00018586	0.00019195	0.00019759	0.00018548	0.00019575	0.00017142	0.00021754
0.00024599	0.00028244	0.00026507	0.00026189	0.00027136	0.00021567	0.00018644	0.00025438	0.00024765	0.00022096	0.000272	0.00028251	0.00026798	0.00022257	0.00017365	0.00027659	0.00023065	0.00019512	0.00018968	0.00028567
0.00062221	0.00022409	0.00025424	0.0008415	0.00095143	0.00030364	0.00028469	0.00044522	0.00014385	0.00052656	0.00087667	0.0006721	0.00049647	0.0008101	0.00085591	0.00079688	0.00036206	0.00047033	0.00013725	0.0001516
0.00014618	0.0001639	0.00015092	0.00015889	0.00014823	0.00015674	0.00013927	0.00014854	0.00013614	0.00014035	0.00013672	0.00016035	0.00015588	0.00014801	0.00015643	0.00015156	0.00015216	0.00015442	0.00014784	0.00016424
0.00016726	0.00017834	0.00017485	0.00017652	0.00016729	0.00017487	0.00015506	0.00016767	0.00016289	0.00015486	0.0001611	0.00018386	0.00017778	0.00016359	0.00017425	0.0001646	0.00017367	0.0001733	0.0001632	0.00017362
0.0001591	0.0001722	0.00016845	0.00017128	0.00016346	0.00016869	0.00015002	0.00016201	0.00015432	0.00015131	0.00015135	0.00017463	0.00017567	0.00016019	0.0001651	0.00016459	0.00016505	0.0001688	0.00015528	0.00017079
0.00015811	0.0001675	0.00016257	0.00016501	0.00015801	0.00016332	0.00014502	0.00015506	0.00015034	0.0001472	0.00015083	0.00017074	0.00016844	0.00015317	0.00016291	0.00015532	0.00016175	0.00016407	0.00015212	0.00016403
0.00012554	0.0001378	0.00012693	0.00013487	0.00012714	0.0001322	0.00011592	0.00012517	0.00011487	0.00012047	0.00011833	0.00013493	0.00013138	0.00012422	0.00013367	0.00012863	0.00013028	0.00013374	0.00012241	0.00013875
0.00015344	0.00016073	0.00015772	0.00016067	0.00015262	0.00015905	0.00013947	0.00014992	0.00014672	0.00014318	0.00014469	0.00016605	0.00016166	0.00014714	0.00015852	0.00014755	0.00015983	0.00015754	0.00014688	0.00015919
9.4635e-05	0.00010278	9.9085e-05	0.00010091	9.5676e-05	9.8456e-05	8.9059e-05	9.483e-05	9.1819e-05	9.015e-05	9.0951e-05	0.00010239	0.0001017	9.3014e-05	9.97e-05	9.6064e-05	9.9996e-05	0.00010091	9.4817e-05	9.9081e-05
0.00031075	0.00031784	0.0001078	0.00026934	0.00032262	0.00027723	0.00026791	0.0002208	0.00010161	0.00025128	0.00021554	0.00023794	0.00014563	0.00013376	0.00013788	0.00031926	0.00015838	0.00034439	0.00011218	0.00032425
0.00024408	0.00017911	0.00028612	0.00029489	0.00028873	0.00023956	0.00020109	0.00019405	0.00024702	0.00025932	0.00020965	0.0002042	0.00022762	0.00021203	0.00018778	0.0002495	0.00026881	0.00030417	0.0002861	0.00022885
0.00010048	0.00010357	9.7997e-05	0.00010458	0.00010195	0.00010444	0.00010155	0.00010521	0.00010286	9.9041e-05	9.3379e-05	0.00011486	0.00011018	9.9833e-05	0.00010686	0.00010461	0.00010233	0.00011164	9.9987e-05	0.00010405
0.003873	0.0028547	0.00079942	0.0041293	0.001405	0.0020431	0.0030863	0.0042102	0.00095189	0.0013213	0.0034668	0.0012738	0.0019946	0.0029609	0.001604	0.0040342	0.0014828	0.0019461	0.0015859	0.0023551
0.00013241	0.00014654	0.00013006	0.00014384	0.00013252	0.00013721	0.00011861	0.0001319	0.00011878	0.0001274	0.00011894	0.0001403	0.00013329	0.00013396	0.00014157	0.0001401	0.00013651	0.00013791	0.00012653	0.00015865
0.0011617	0.0018896	0.0012411	0.0011091	0.00083295	0.0016905	0.00039883	0.0018129	0.0029867	0.00091782	0.0014392	0.001195	0.0010632	0.0013513	0.0027678	0.0014839	0.0023769	0.0012566	0.0029336	0.0027672
0.00012842	0.00014166	0.00013009	0.00013112	0.00013159	0.00012997	0.00011238	0.00013447	0.00012669	0.00011989	0.00011863	0.00014182	0.0001322	0.00012484	0.00012234	0.00013398	0.00012556	0.00013267	0.00012402	0.00014302
0.00011729	0.00012683	0.00011929	0.00012519	0.00011686	0.00012105	0.00010973	0.00011952	0.00011425	0.00010897	0.00011199	0.00012527	0.00012449	0.0001166	0.00012124	0.00011998	0.00012183	0.00012242	0.00011538	0.00012587
0.00015988	0.00016984	0.00015959	0.00016773	0.00015525	0.00016221	0.00014828	0.00016075	0.00015171	0.00014403	0.00015293	0.00016723	0.00016833	0.00015703	0.00016172	0.00016033	0.00016153	0.00016372	0.000154	0.0001664
0.00012901	0.00014028	0.00012697	0.00013712	0.00012692	0.00013382	0.00011611	0.00012849	0.00011974	0.00011916	0.00012156	0.0001356	0.00013397	0.00012692	0.00013334	0.00013125	0.00013241	0.00013343	0.00012481	0.00013903
0.00012448	0.00013143	0.00012497	0.00013085	0.00012197	0.00012758	0.00011296	0.00012413	0.00011736	0.00011477	0.0001189	0.00012999	0.00012933	0.00011833	0.00012674	0.0001251	0.00012693	0.00012916	0.00012304	0.00012828
0.00011661	0.00012532	0.00011482	0.00012454	0.00011316	0.00012043	0.00010675	0.0001183	0.00010987	0.00010556	0.00011063	0.00012239	0.00012107	0.0001139	0.00012048	0.00011765	0.00011792	0.00011906	0.00011233	0.00012426
0.00056684	0.00061736	0.00066293	0.00068889	0.00029507	0.00055546	0.00064568	0.00071983	0.00023528	0.00043106	0.00045188	0.00046958	0.00072727	0.00019684	0.0003512	0.00050537	0.00036713	0.00031674	0.00037494	0.00040404
0.00033284	0.00017594	0.00022599	0.00021184	0.00027921	0.00021638	0.00021524	0.00029456	0.00020616	0.00018813	0.00011552	0.00012163	0.00030461	0.00027739	0.00031519	0.00023109	0.00014188	0.00014463	0.00020899	0.0003044
0.00020966	0.00021845	0.00020636	0.00022088	0.00020321	0.00021335	0.00019133	0.00021175	0.00019805	0.00018374	0.00019644	0.00022036	0.00021829	0.00020087	0.00021251	0.00020485	0.00021134	0.00020914	0.00020088	0.0002181
0.00013915	0.00014924	0.00014291	0.00014732	0.00013782	0.00014272	0.00012975	0.00014271	0.00013389	0.00012702	0.00013293	0.00014796	0.00014655	0.00013613	0.00014267	0.0001394	0.00014269	0.00014363	0.00013548	0.00014518
0.00018264	0.00019376	0.00018347	0.00019391	0.00017743	0.00018776	0.00016696	0.00018552	0.00017445	0.00016453	0.0001725	0.00019246	0.00019181	0.00017726	0.00018711	0.00018195	0.00018578	0.00018624	0.00017581	0.00019299
0.00017613	0.00019356	0.00017144	0.00018897	0.00017374	0.00018288	0.00016135	0.00017887	0.00015955	0.00016542	0.00016373	0.00018546	0.00018119	0.00017337	0.00018657	0.00018039	0.00017979	0.00018221	0.00016783	0.00019967
9.5557e-05	0.00010289	9.8039e-05	0.00010335	9.5962e-05	9.9372e-05	8.8356e-05	9.6699e-05	8.9782e-05	9.0178e-05	9.1035e-05	0.00010137	0.0001012	9.393e-05	9.9628e-05	9.8096e-05	9.8154e-05	0.00010066	9.4898e-05	0.00010085
0.0021891	0.0020389	0.003382	0.0029677	0.0012841	0.0016769	0.0027215	0.0010802	0.00055138	0.0010844	0.0023621	0.0012233	0.002613	0.0022981	0.00083234	0.0027376	0.0015254	0.0011188	0.0032118	0.0015918
0.00017162	0.0001814	0.00017187	0.00018179	0.00016432	0.00017507	0.00015823	0.00017351	0.00016109	0.00015186	0.00016387	0.00017862	0.00017796	0.00016627	0.00017419	0.00017024	0.00017309	0.00017247	0.00016618	0.00017789
0.00012944	0.00014244	0.00012998	0.00014068	0.00013029	0.00013579	0.00012079	0.00013062	0.00011953	0.00012276	0.00012137	0.00013787	0.0001381	0.00012989	0.00013604	0.00013508	0.00013486	0.00013582	0.00012729	0.00014313
0.00019712	0.00020965	0.00020365	0.00021512	0.00019517	0.00020572	0.00018512	0.00020066	0.00018542	0.00018199	0.0001838	0.00021033	0.00021199	0.00019772	0.00020203	0.00020534	0.00020299	0.00020337	0.00019215	0.00021711
0.00020065	0.00021008	0.00020877	0.0002148	0.00019695	0.00020578	0.0001862	0.00019997	0.00018803	0.00018333	0.00018994	0.00021183	0.00021564	0.00019384	0.00020258	0.00020763	0.00020421	0.00020389	0.00019413	0.00021072
0.00011269	0.00012108	0.0001162	0.00011998	0.00011089	0.00011659	0.00010532	0.00011332	0.00010564	0.00010278	0.00010665	0.00011954	0.00012012	0.00011053	0.00011415	0.00011387	0.00011448	0.0001162	0.0001115	0.00011767
0.00011794	0.00011232	0.00013372	0.00011903	0.00011961	0.00013231	0.00012062	0.00011004	0.00010389	0.00011544	0.00010277	0.00012902	0.00011188	0.00010355	0.00012837	0.00012373	0.00010914	0.00013219	0.00011683	0.0001168
9.0757e-05	9.7275e-05	9.3411e-05	9.7163e-05	9.0547e-05	9.3326e-05	8.4666e-05	9.106e-05	8.5938e-05	8.5648e-05	8.7214e-05	9.5346e-05	9.6695e-05	8.8503e-05	9.4687e-05	9.2832e-05	9.475e-05	9.6425e-05	8.993e-05	9.4548e-05
0.00013561	0.00014455	0.00013784	0.00014409	0.00013199	0.00013944	0.00012585	0.00013538	0.00012472	0.00012302	0.00012877	0.00013991	0.00014242	0.00013147	0.00013723	0.00013667	0.00013619	0.0001384	0.00013175	0.00014173
0.00013044	0.00012123	0.00014032	0.0001294	0.00013091	0.00013883	0.00013204	0.0001201	0.00011601	0.00012836	0.00011254	0.00013618	0.00012276	0.00011453	0.00013673	0.00013613	0.00011864	0.00013925	0.00012978	0.0001268
0.00028846	0.00022956	0.00028774	0.00020134	0.00018355	0.00023025	0.00023573	0.00029026	0.00026202	0.00018657	0.00020378	0.00023628	0.0002978	0.00017348	0.00031223	0.00023695	0.00021491	0.00022236	0.00026816	0.0002922
0.00029222	0.00052785	0.00038486	0.00037477	0.0006179	0.00019948	0.00034075	0.00052813	0.0003291	0.00043624	0.00055074	0.00056932	0.00064675	0.00026904	0.00053057	0.00053363	0.00037551	0.00028398	0.00051847	0.00035611
0.00055519	0.0018466	0.0013547	0.0010007	0.0013244	0.00069823	0.0016185	0.0013713	0.00061669	0.0012211	0.0013271	0.0009802	0.0012512	0.00038303	0.0018203	0.0016544	0.00033594	0.00087894	0.001273	0.0018507
0.00015177	0.00016269	0.00015635	0.000162	0.00015112	0.00015605	0.00014098	0.00015368	0.00014391	0.00013977	0.00014242	0.00016217	0.00016271	0.000149	0.00015596	0.00015508	0.00015544	0.00015586	0.00014993	0.00015982
0.0011146	0.0040875	0.0024676	0.0021501	0.0038526	0.0031648	0.0031127	0.0038589	0.0025481	0.0018902	0.0028276	0.0016956	0.0031472	0.0020775	0.0025028	0.0033634	0.00081425	0.00054932	0.00057484	0.0023302
0.00015225	0.00016705	0.00015198	0.00016307	0.00015159	0.00015706	0.00014645	0.00015849	0.00014281	0.00013977	0.00014935	0.00015992	0.0001612	0.0001505	0.00015852	0.00015758	0.00015437	0.00015511	0.00014647	0.00016455
7.3258e-05	8.2475e-05	7.8767e-05	7.7042e-05	7.326e-05	7.2846e-05	7.055e-05	7.1373e-05	6.7966e-05	6.94e-05	7.1599e-05	7.869e-05	7.3792e-05	6.7439e-05	7.378e-05	7.5686e-05	7.4093e-05	7.7118e-05	6.9906e-05	7.6274e-05
0.00012213	0.00012948	0.00012596	0.00012935	0.00012226	0.00012661	0.0001123	0.00012374	0.00011399	0.00011231	0.0001146	0.00012745	0.00013072	0.00011541	0.00012579	0.00012356	0.0001213	0.00012466	0.00011916	0.00012482
0.00013478	0.00015484	0.00010022	9.6876e-05	0.00010628	0.00011289	0.00011545	0.00011707	0.00013327	0.0001496	9.0028e-05	0.00013584	0.00015681	0.00011925	0.00010654	9.9532e-05	0.00012127	0.00015693	0.00010814	0.00010942
8.4687e-05	9.3528e-05	8.7865e-05	9.1793e-05	8.6942e-05	8.724e-05	8.1676e-05	8.8744e-05	8.2161e-05	7.9842e-05	8.2913e-05	9.057e-05	9.0403e-05	8.3448e-05	8.8839e-05	9.0088e-05	8.6776e-05	8.8265e-05	8.3798e-05	8.9485e-05
0.00020742	0.00022501	0.00021347	0.00022181	0.00020427	0.00021449	0.00019547	0.00021445	0.00019704	0.00018419	0.00020267	0.00021475	0.00022212	0.00020221	0.00021127	0.00021137	0.00020638	0.00020296	0.0001996	0.00021438
0.00018871	0.00020188	0.00018814	0.0001998	0.00018288	0.0001923	0.00017551	0.00019517	0.00017707	0.00016678	0.00018147	0.00019401	0.00019726	0.00018189	0.00019023	0.0001888	0.00018693	0.00018696	0.00017939	0.00019373
0.00015695	0.00016881	0.00015711	0.00016738	0.00015449	0.00015979	0.00014796	0.00016343	0.00014902	0.00014197	0.00015096	0.00016451	0.00016553	0.00015522	0.00016105	0.00016024	0.00015789	0.00015781	0.00015029	0.00016277
0.00010483	0.00011617	0.00010694	0.00011286	0.00010554	0.00010964	9.8346e-05	0.00010656	9.8183e-05	9.8839e-05	0.00010025	0.000111	0.0001104	0.00010282	0.00011021	0.00010889	0.00010825	0.00010848	0.00010447	0.00011456
0.0096049	0.0051264	0.0061669	0.0072608	0.0068742	0.0023318	0.0043612	0.0025364	0.0051421	0.0070401	0.0050726	0.0047885	0.0061447	0.0024411	0.0027982	0.0076609	0.0083505	0.0021425	0.0086499	0.0071395
7.4615e-05	7.9721e-05	7.6398e-05	7.9203e-05	7.4506e-05	7.7094e-05	6.8139e-05	7.4219e-05	6.7939e-05	7.0208e-05	7.0108e-05	7.7295e-05	7.7639e-05	7.041e-05	7.7232e-05	7.5911e-05	7.5858e-05	7.8345e-05	7.4125e-05	7.7405e-05
7.0434e-05	7.5582e-05	7.1019e-05	7.4795e-05	6.9967e-05	7.0303e-05	6.5361e-05	6.9848e-05	6.4706e-05	6.6488e-05	6.6477e-05	7.2952e-05	7.2885e-05	6.655e-05	7.1619e-05	7.2401e-05	7.2017e-05	7.1331e-05	6.9217e-05	7.4358e-05
0.00016433	0.00017758	0.00016441	0.00017387	0.00016193	0.00016619	0.00014968	0.00016433	0.00015212	0.0001495	0.00015564	0.00016871	0.00017202	0.00015637	0.00016592	0.00016668	0.00016493	0.00016081	0.00015796	0.00017393
0.00010162	0.0001075	0.00010111	0.00010699	0.00010094	9.8048e-05	9.0347e-05	9.6682e-05	8.9298e-05	9.5603e-05	9.1813e-05	0.0001029	0.00010446	9.4161e-05	0.00010106	0.00010601	0.00010408	9.7744e-05	9.9187e-05	0.00011019
0.00020476	0.00020545	0.00019142	0.00021015	0.00019338	0.00017839	0.00017185	0.00017476	0.00016646	0.00018631	0.00017496	0.00019144	0.00019671	0.00017196	0.0001868	0.0002095	0.00020069	0.00017512	0.0001962	0.00022419
0.00019754	0.00018791	0.0002109	0.00020631	0.00020709	0.00020668	0.0001877	0.00020075	0.00018143	0.00018459	0.00018005	0.00020669	0.00022136	0.00018594	0.00021156	0.00019238	0.00020005	0.00018321	0.00019012	0.00019462
0.00018234	0.00019662	0.00017567	0.00019618	0.00017731	0.00017591	0.00016349	0.00016608	0.00016082	0.00017656	0.00016615	0.00017839	0.00018539	0.00016619	0.00018407	0.00019597	0.00018481	0.00017566	0.00017815	0.00021185
0.00016078	0.00017405	0.00016144	0.00017267	0.00016115	0.00016653	0.00014949	0.00016581	0.00015369	0.00014546	0.00015174	0.00016865	0.0001714	0.00015645	0.00016503	0.00016416	0.00016325	0.00016046	0.00015597	0.00017023
7.9493e-05	8.7213e-05	8.1787e-05	8.4997e-05	7.9974e-05	8.1734e-05	7.5144e-05	8.07e-05	7.5256e-05	7.4938e-05	7.6429e-05	8.3862e-05	8.4468e-05	7.7338e-05	8.2046e-05	8.2036e-05	8.2315e-05	8.2726e-05	7.9465e-05	8.4045e-05
8.6967e-05	9.4857e-05	9.0589e-05	9.0151e-05	8.8389e-05	8.4083e-05	8.1095e-05	8.533e-05	8.0067e-05	7.9704e-05	8.4437e-05	9.2687e-05	9.1628e-05	8.3452e-05	8.9885e-05	9.0561e-05	9.0296e-05	8.6561e-05	8.5317e-05	9.2706e-05
0.00021016	0.00021752	0.00020986	0.00022317	0.00020835	0.00019505	0.00018492	0.00018917	0.00018274	0.00020204	0.0001856	0.00020721	0.00021718	0.00019005	0.00019975	0.00022939	0.00021022	0.00019379	0.00020126	0.00024156
0.00027707	0.00022721	0.0002725	0.00035499	0.00031493	0.00022182	0.00018465	0.00024911	0.00025944	0.00032096	0.0002312	0.00020881	0.00026452	0.000255	0.00020429	0.00034332	0.00034573	0.00033212	0.00028804	0.00024808
0.0001665	0.00017901	0.00016647	0.00018059	0.0001699	0.00016488	0.00015354	0.00016204	0.0001467	0.00015943	0.0001564	0.00017115	0.000175	0.00015687	0.00016803	0.00017953	0.00017056	0.00016458	0.000159	0.00018565
