2.860240100429814469e-01,5.896122895443408618e-01,7.206425099945770185e-01,9.428934620699005453e-01,5.012883169598502109e-01,1.034392476738041911e+00,2.420528927430557475e-01,7.959874406107803058e-01,3.165907876521862896e-01,6.779254270646093428e-01
6.749773945566570621e-01,4.924625696103752115e-01,5.155288803771249651e-01,4.567078916833881563e-01,6.976761298641092068e-01,1.283628433601555763e+00,5.799548894475836658e-01,4.846910955399670318e-01,6.590399033538171247e-01,7.090230434631249468e-01
8.825625250424720125e-01,6.896648113953692816e-01,5.987809247434976861e-02,8.429550596194201884e-01,7.947870904843670203e-01,7.801004942242386608e-01,1.018672718338569372e-01,4.024933557099020787e-01,4.484012332925234046e-01,1.048724902392621727e+00
9.263891575387835919e-01,1.402705544143013350e-01,6.745708490797118762e-01,5.331946798158069267e-01,5.797897998379830664e-01,1.021146643585487901e+00,1.984772499426978865e-01,3.271544578184453211e-01,2.101064326034973173e-01,9.938765675328593563e-01
6.232821438183923091e-01,1.103126637062036064e+00,2.187473390528035799e-01,4.052095552435949766e-01,8.047505442740504611e-01,6.791301963568010525e-01,9.851400461891046678e-01,8.950085328698033083e-01,3.119959543063269836e-01,6.358952499139348680e-01
4.715872779172163298e-01,1.014062933433612423e+00,1.227247519190102887e+00,4.185306780533051274e-01,8.258620443829328694e-01,5.488349098520597380e-01,6.778304932977503583e-01,9.795870250260833023e-01,5.277381875956171919e-01,3.207011085310357834e-01
8.820186850862775652e-01,4.011102066819231537e-01,4.595937698337202448e-01,3.229408973411171131e-03,9.550966100473313736e-01,7.852111280677437355e-01,9.087059475573106004e-01,4.858013505472765226e-01,2.324594575997012136e-01,5.200438825805608900e-01
9.582455791954830326e-01,6.014364904081331842e-01,8.928621736567288192e-01,1.077839451622418787e+00,9.866552622511909343e-01,1.757204079368719363e-01,3.379970189740768571e-01,7.547691744062031693e-01,1.922826320043945492e-01,7.373015597029187740e-01
3.308844151048015436e-01,8.100241912668327826e-01,7.715091859415117437e-01,7.158872601626911081e-01,5.494069940307649835e-01,8.033610794001349031e-01,2.418477938603766919e-01,8.340601330217768394e-01,4.706152892713768021e-01,7.508318026301886716e-01
1.124361116338914002e+00,5.048549107346496090e-01,5.102687770959948299e-01,-3.026638600283204084e-01,1.985627205043501986e-01,8.604819400418143305e-01,7.493542227954325119e-01,1.126447132329595924e+00,6.891402674755789937e-01,1.337969606232564557e+00
6.863053744578728743e-01,2.461972289079446263e-01,9.809661616778233562e-01,6.673935709647391690e-01,2.772751466102832962e-01,6.004921312640036923e-01,2.731104978036946740e-01,4.943301069564650096e-01,8.473003089085391348e-01,8.605070133303595048e-01
6.957848866482290173e-01,-1.967033769555842984e-02,5.999559416652929800e-01,1.014149500001958887e-01,6.733599084342091201e-01,8.061920599641871910e-01,5.124587028826047552e-01,6.994031814106229650e-01,4.257620026942105507e-01,3.605522584222640159e-01
2.135509739048410682e-01,5.624157914949894366e-01,4.627979607372508797e-01,7.975990980148739418e-01,5.175884088095816793e-01,4.519091614204667207e-01,9.470429945339691180e-01,7.553314160978124026e-01,1.649752564009391020e-01,8.551393984634053647e-01
3.652462023293902571e-01,6.710964574069964161e-01,6.791149235036995080e-01,5.963670588804313999e-01,6.287878250521040657e-01,4.342189513407056500e-01,8.677708498165689344e-01,8.782859378721257215e-01,6.714864628659280577e-01,3.857411407540821124e-01
7.971873515281303613e-01,6.046925351896599299e-01,7.744792862127358735e-01,8.798641670383237079e-01,7.368532722482830088e-01,2.379056252034906227e-01,3.186296381271049860e-01,2.787908572951930952e-01,6.545413218100397668e-01,8.832130074576862722e-01
1.006706200044818589e+00,8.417356847450486734e-01,2.793874374202157118e-01,9.854627897745130705e-01,5.230928520426422201e-01,2.426899392807055356e-01,7.066074792854714071e-01,8.158724217233002118e-01,4.199228111741453717e-01,9.768815930798051272e-02
7.383141087978377648e-01,7.663909342305574857e-01,3.017808778595156838e-01,7.761346551027917817e-01,5.945232018680504105e-01,8.092739994499028588e-01,7.112222129407497206e-01,2.239400211799856544e-01,6.206311879907731033e-01,9.598166027268696388e-01
8.942637926118270908e-01,3.959168760132252274e-01,2.104031056865790505e-01,1.092624148033352727e+00,8.886835294744804825e-01,7.374369664705662242e-01,9.343386502153513962e-02,1.090309662751593800e+00,3.344972064391416589e-01,9.799764069881182760e-01
3.981700574065846210e-01,1.002711586954741829e+00,6.314865023704453462e-01,7.794073483536042568e-01,1.893554789050281573e-01,9.356471109674748821e-01,6.848780603880944007e-01,3.048725432706016480e-01,7.648798618706047492e-01,4.528733951906330213e-01
5.001477007803027952e-01,7.882143148370688301e-01,4.452890214149654025e-01,4.145035981329998620e-01,5.863952386919137894e-01,5.437980908788235812e-01,6.093021128939838382e-01,1.043138474859079512e+00,3.482241688105008337e-01,5.754846959343870028e-01
2.776127960247438131e-01,1.029199142568133274e+00,2.788029840777168644e-01,6.841255824373011496e-01,5.098498898338523766e-01,8.914975376877846136e-01,2.072295618029654229e-01,2.075390630966920114e-01,-8.042886292062359499e-03,6.238116012626014895e-01
6.667410169999807845e-01,6.555872076333041365e-02,7.997912370454647313e-01,4.370932933619775529e-01,7.452466729652275079e-01,1.059027482555944033e+00,4.523100348569336071e-01,6.341976392204085045e-01,7.077712748298063961e-01,2.503241988326865286e-01
4.330775463362849798e-01,1.229571775851048404e-01,9.053000568310888285e-01,9.773706932559990124e-01,6.573479084909379377e-01,4.557293795708943218e-01,3.182396706389966079e-01,5.130439996767218735e-01,4.973433783614829018e-01,2.834597343511329193e-01
5.041711782300982714e-01,7.265088724904976702e-01,9.560926398085288769e-01,9.179885306584060212e-01,5.798851667927537035e-01,6.507410970306395370e-01,7.267354565116418419e-01,6.702548163417809679e-01,7.181548676253515229e-01,4.556618218688459065e-01
9.570487455830551937e-01,9.046222204314059434e-01,4.473418550863791365e-01,9.358020194020609805e-01,2.202424528846064211e-01,5.955847451504482359e-01,5.336944356589001792e-01,4.296234605159736653e-01,4.803546347894671054e-01,7.360908906704435317e-01
8.711600883642404147e-01,7.209986247370570034e-01,6.412819472445063784e-01,4.814408919199231751e-01,8.474736936737119475e-01,6.843170655453645335e-01,8.642472162997073548e-01,5.897090437442995547e-01,3.704680091971510048e-01,3.380771863403702615e-01
1.302523124837108304e-01,6.639377648048002678e-01,7.813720330027734695e-01,8.039107172134248858e-01,4.823050002637546685e-01,3.369468794871263162e-01,3.245780706233987178e-01,5.575383687317905235e-01,9.465467948456662839e-01,4.320077004962163958e-01
7.315648491045698698e-01,5.008551481738783284e-01,8.080935238198572179e-01,6.687906455312969678e-01,4.791311002225847049e-01,2.970797510062437308e-01,7.331854174148200176e-01,7.726590445224398307e-01,7.183609673540862772e-01,4.928294174950239581e-01
4.790947376296754712e-01,3.252722859460410176e-01,9.846293891099638929e-01,8.669565340840764689e-01,9.886638658643612798e-01,2.857237721735932379e-01,5.186399867947952824e-01,4.095559586610114655e-01,9.054339967376797693e-01,4.527665941942614625e-01
4.770303453519038617e-01,4.067152964877971955e-01,5.666288306584628121e-01,5.767746033207243883e-01,9.042067528183699299e-01,2.750648759320345471e-01,3.765986697036760034e-01,6.798676241291664590e-01,9.424229176583520662e-01,8.066858595287063061e-01
6.826004590528591542e-01,4.628603593396823923e-01,1.087682050918010956e+00,4.369952640719755310e-01,6.511300408015023855e-01,7.176590327036151962e-01,6.351138153587231328e-01,7.014007131416750696e-01,4.453955801734850728e-01,5.629124913692278298e-01
6.670769641444780351e-01,8.072836222079766699e-01,4.391935981722444593e-01,3.408297802384564479e-01,7.895450592074743090e-01,7.006789045018961826e-01,5.215606763960819459e-01,6.387034159977592607e-01,8.663372611562473180e-01,5.996412630671854593e-01
5.773383254665647168e-01,4.079561055024131799e-01,4.661388482442859194e-01,8.157138433392389920e-02,5.289925385193683383e-01,5.817625198266054287e-01,4.286074484181212618e-01,1.005589456386293934e+00,7.977955113367537487e-01,2.852549654498275356e-01
3.566910920370801041e-01,1.124323890365203082e+00,5.780876728122750219e-01,4.065951480424271902e-01,7.416602093479494062e-01,4.962126018947201067e-01,1.027606076284322545e-01,6.010733021427637768e-01,6.930918077784289366e-01,3.504841337468293516e-01
9.153488765535857663e-01,8.773721742204362295e-01,3.001558432366718820e-01,6.911561964304453465e-01,3.971387088448692926e-01,3.978089013018852316e-01,2.288322992194262440e-01,4.368417602027824254e-01,5.357819945283713858e-01,4.543178568192388633e-01
3.262674990358547245e-01,6.859054970498814630e-01,6.982368796734264027e-01,4.887807633773857408e-01,1.879746880686092025e-01,5.594483147964769421e-01,7.811651061951083719e-01,7.324742691514998238e-01,6.710058480493052979e-01,6.321131329024041179e-01
4.211722271279281782e-01,5.191860084123948171e-01,9.502897543676077641e-01,3.597374298927997760e-01,6.616730989137494801e-01,2.061185053691906854e-01,3.676424746662378396e-01,6.305591998691334465e-01,1.059750249923170129e+00,8.705744323286049857e-01
5.076094665539263584e-01,3.155080405789193465e-01,1.080999070313103383e+00,2.101082885681683499e-01,6.405571172137660696e-01,2.664878484941517467e-01,1.052291667369203099e+00,7.194459883608844697e-01,7.177433952691663066e-01,1.674107764292793732e-01
5.312265920070351477e-01,1.076752042031761558e+00,5.336021961463625063e-01,2.596192952998398473e-01,3.312020415930763684e-01,8.269452317454091261e-01,5.202093742515330188e-01,1.040440548003008336e+00,8.508363133552597768e-01,1.085178212430028877e+00
2.341069305559303482e-01,8.695899174050876201e-01,2.614055915477438430e-01,5.745109326994674026e-01,6.489015116318277432e-01,1.032776396335929769e+00,2.511447213774413711e-01,7.137934242848844590e-01,6.542351096597387450e-01,1.117442830360594330e-01
3.536452699469871397e-01,8.712964349356019378e-01,9.481393228895632630e-01,9.589863433516996327e-01,4.151457134720573094e-01,3.350092836650420125e-01,2.927427556974404044e-01,7.739962411576135626e-01,9.519229313310106910e-01,2.429246037237709210e-01
5.362936308354272485e-01,5.467878023692367417e-01,2.456798181099056344e-01,7.313415184801141944e-01,6.217492845222133413e-01,6.645323056864309574e-01,3.616749991663990027e-01,6.544953788720323518e-01,7.431443391231680184e-01,7.679364409524421786e-01
2.077203540708653096e-01,6.538822310851980513e-01,7.935556382603428105e-01,8.170155915129094781e-01,4.750207447744298483e-01,8.116886389891164733e-01,8.928810538622818094e-02,5.825955356259041595e-01,5.223668199581076310e-01,6.260090915313166748e-01
2.893153137610396386e-01,3.538038205087627452e-01,7.483185979186303127e-01,7.315934938814635524e-01,8.556809600351351630e-01,3.958644037512025204e-01,3.009254696333913959e-01,3.826881317873730981e-01,6.007012451092300642e-01,1.368347908278958247e+00
9.660641395299350564e-02,9.113777628293021627e-01,4.982806526944721925e-01,5.239348453541088357e-01,4.032486565160861569e-01,1.039060962448056902e+00,5.439517155724039599e-01,7.622308300048705743e-01,6.265440738804116672e-01,2.997222495920317531e-01
5.168158617292456514e-01,1.090425620816684926e+00,8.314785887933568986e-01,3.151696055213636383e-01,7.833259361004123456e-01,6.174073723500871358e-01,9.309741885849015519e-01,7.236140921049610819e-02,5.042156352558644361e-01,3.048251802762049212e-01
5.208479884078721645e-01,6.674860968192499744e-01,4.875323483738223107e-01,3.297674971782417752e-01,3.373004487008279262e-01,9.459010280215078836e-01,1.010495468198837621e+00,3.256151261529657837e-01,7.383587091180267015e-01,5.438974783872365659e-01
6.728755212720577417e-01,4.901230185762339153e-01,3.234178572661395856e-01,4.075292600950333743e-01,1.078237121349103100e+00,9.002402615775755290e-01,2.040520928946935320e-01,6.023457133526890495e-01,7.272825977584962409e-01,3.036355512577125770e-01
2.132253555693647551e-01,8.172407466390070319e-01,4.488779070776178770e-01,4.025891612112306728e-01,8.123366192417535991e-01,9.968327839606967444e-01,2.197101203661876723e-01,7.259720257057186155e-01,3.339844950321649852e-01,5.635638879951441194e-01
9.627870446323196774e-01,1.644919446112157457e-01,7.485068229949655150e-01,6.665023563669129070e-01,1.604791762975688874e-01,1.126301568200858805e+00,3.164818692041472259e-01,1.011958407996587983e+00,3.846390986067462214e-01,4.811423128484852985e-01
7.536520646964869341e-01,6.516813463069593970e-01,3.718810104104215974e-01,8.004436277633376617e-01,7.661485744088281091e-01,2.662743432278198985e-01,7.751424779296730572e-01,7.169649559075604861e-01,2.387583971387639559e-01,1.105991398583582530e+00
4.102346948609535415e-01,7.028297522855043722e-01,7.428050542046208404e-01,1.921558806035615075e-01,4.486618100876165749e-01,8.941992346739775499e-01,1.436909960681490850e-01,7.637750638266123104e-01,8.444802058042261139e-01,6.056218707035146975e-01
5.220702637328731299e-01,1.018437320770287091e-01,8.048225589000057578e-01,8.101277640236775879e-02,7.306548466722051494e-01,5.329014127459898997e-01,9.372868121630268945e-01,1.030856835430955964e+00,2.864582274995622901e-01,6.917204430752758038e-01
4.082605828619825239e-01,8.871003617048436318e-01,6.084879962758513727e-01,3.258561825446745774e-01,8.282942487818599764e-01,-8.784216570241568101e-02,3.841767485322566400e-01,9.612773625782305986e-01,5.222629193896077826e-01,3.458277061466409341e-01
3.359478083181449137e-01,1.035696568067262291e+00,7.461518341227660889e-01,8.574008787597494630e-01,8.236180171793706650e-01,1.770411634216323138e-01,8.192748132428935293e-01,4.061891336849452472e-01,7.509373302530935046e-01,2.057413096555243959e-01
4.371890151731432361e-01,5.004961743637775795e-01,7.698441902576123042e-01,4.972310556662273284e-01,4.362012217336664888e-01,9.751361670009620619e-01,3.855267468603447156e-01,8.055487567000536586e-01,1.042307625529672377e+00,5.331678041447207583e-01
3.813959077886270865e-01,3.952435944569419046e-01,5.592174664000567619e-01,4.072376311489991907e-01,7.795225171206813242e-01,8.703198143936766717e-01,5.858232317735900807e-01,4.032838289691569322e-01,5.243257979014860348e-01,6.860326832000903652e-01
1.295634788217427391e-01,9.527695011338989106e-01,8.200815323530455947e-01,9.994885613396899959e-01,6.702503323209718644e-01,4.303108044216890082e-01,2.294974876010424381e-01,7.400192924356531199e-01,5.443574953983771891e-01,7.270740819067541549e-01
1.475417273880595959e-01,8.123494084660431991e-01,1.010952706464443906e+00,8.320985825239538558e-01,7.130034571533798715e-01,6.346410475856452127e-01,3.732298064593288500e-01,9.191816503212980605e-01,6.818452771280749669e-01,4.402563891146304420e-01
3.789489095631655147e-01,8.877466174988292158e-01,3.793139752536501264e-01,8.974947285877018510e-01,8.118431508658312534e-01,5.441087288492368890e-01,6.063958990005883232e-01,1.086490572822821132e+00,3.939479778544201505e-01,7.374351186775458533e-01
5.307825553709107913e-01,4.813425488999319990e-01,5.584596506255710135e-01,8.876900107604528412e-01,4.006986211676904497e-01,4.909833915591078068e-01,1.019453163232059145e+00,5.672014390542783335e-01,1.033386624817429045e+00,6.800820530811060305e-01
9.610087149275171603e-01,7.250022442674531886e-01,3.293829287292529551e-01,7.624823147736031759e-01,5.756674490388803411e-01,4.199602640455227243e-01,1.125119642014234644e+00,6.115457108754428495e-01,3.076131067411471687e-01,8.051101137076757119e-01
8.917469606625133549e-01,3.657290007412762334e-01,5.928638192759853043e-01,8.405618047932974513e-01,5.647771320872870815e-01,6.309724563214219595e-01,5.739760483452538420e-01,6.078161086970363947e-01,7.769827811564283815e-01,1.110741692635900529e-01
5.017785725185072154e-01,1.014012463949376386e+00,8.534040760306866868e-01,3.693259825994023027e-01,6.044842124880358547e-01,5.978515108568072112e-01,4.429616251881643429e-01,6.515401695297257101e-01,3.185873482560612202e-01,3.762526308208020143e-01
6.933149886825685781e-01,1.767808052044492206e-01,6.847140899803746406e-01,5.939846761019054178e-01,7.434408351958056160e-01,4.381235348830792575e-01,8.360297687748950990e-01,4.609876521479444045e-01,8.234280828912758921e-01,4.279592321238833152e-01
3.472198888843059938e-01,7.315520202282200790e-01,5.047663234725526804e-01,8.017547023112232552e-01,8.332229117261094054e-01,7.685244744398203043e-01,4.871735780519562131e-01,5.957846924853079651e-01,3.898315386639667479e-01,7.871473982551739912e-01
9.329611333904417325e-01,2.163003605120827066e-01,7.958616145278265552e-01,4.415569676262903753e-01,4.019489146269764612e-01,4.391243177812098053e-01,2.849192345735857002e-01,1.328260449208902738e+00,6.330726370972403760e-01,2.577385668845175726e-01
7.192407307432492347e-01,7.517484691839889654e-01,6.899888874560631269e-01,4.829350284273974947e-01,8.537782362387192903e-01,2.800313797016889539e-01,7.516470457104437175e-01,2.786583252790286735e-01,7.717655369882497896e-01,7.742803301707910091e-01
7.432542176979942683e-01,7.763856215964966001e-01,7.232842525853393489e-01,6.738145199801256480e-01,7.248839337775219160e-01,3.652693158866285317e-01,3.822627244457352247e-01,3.898391799021231341e-01,5.357600666705947257e-01,8.434519312181274486e-01
6.774139930719869085e-01,3.459905034694797377e-01,1.024596230738082703e+00,4.013513810371494017e-01,6.545590995751178198e-01,4.963307430434590328e-01,6.510302309915296792e-01,9.698078881087839331e-01,4.660269638159428990e-02,4.143453883106467672e-01
4.629900910846790341e-01,1.781808076349870595e-01,1.076741520098927873e+00,6.157580478945788860e-01,8.517759696062623398e-01,1.039832082271017200e+00,8.175861462859145279e-01,4.780573585869922204e-01,2.367960975031080939e-01,3.724400172245548868e-01
2.194404761542490812e-01,4.369883399259762990e-01,7.755884355244258010e-01,5.870816777343838000e-01,1.827445577164105994e-01,9.307809772560148021e-02,7.073168057561581845e-01,7.511651466012974065e-01,9.724177955059135625e-01,7.464770565893567023e-01
7.918438445141277038e-01,1.004987233248328504e+00,9.320834605729173550e-01,7.371981189037184468e-01,2.190350979827089539e-01,4.622705912152142993e-01,3.757615894162369408e-01,6.676576022444905001e-02,4.587179551995336224e-01,4.321533559935732960e-01
4.175939028200338354e-01,5.531397331666864092e-01,5.086364108601648670e-01,7.112432694612937922e-01,4.585517437083765357e-01,8.839948723382796969e-02,2.161196843735717910e-01,5.092608712171549090e-01,5.874439036756099464e-01,4.560184893501608161e-01
3.150201037131508119e-01,6.639124402581106921e-01,3.477910474629864468e-01,2.253443204585794946e-01,9.261155544458602451e-01,1.073928714180311328e+00,5.485937585031981367e-01,5.833411571476013746e-01,5.677232700311873881e-01,7.263010070188500311e-01
2.678356485378589613e-01,3.112016798010779350e-01,7.446165720405499844e-01,1.680340833674665857e-01,5.776141605082814046e-01,4.981633019083375746e-01,5.583173725631799256e-01,2.936010341117334388e-01,4.502324783837057809e-01,8.174429851071014497e-01
7.513039025211399879e-01,2.134591911407013043e-01,9.835168905080940993e-01,3.556154308413334575e-01,3.767098079392500742e-01,1.030451763415531241e+00,7.035657301043837797e-02,4.988710610425737824e-01,6.546312896836957718e-01,7.037975285897315469e-01
4.600651770025195320e-01,6.866394055350830694e-01,6.561704278846569593e-01,9.805118725789894185e-01,5.243156959793271454e-01,6.270819961181951507e-01,3.840985202167966350e-01,1.005551143604935138e+00,3.129211795441230737e-01,2.429064881018648259e-01
7.559674346943091178e-03,8.582313731927174727e-01,6.332845468434384895e-01,1.030914143506101555e+00,4.751456510179214443e-01,8.455065496687221849e-01,4.308217842281035492e-02,1.895413592884528653e-01,2.851504520164663270e-01,8.727838426333928146e-01
3.194340830555884581e-01,9.878603356052703122e-01,3.133442972445782959e-01,4.650739950848873372e-01,6.945489104392749136e-01,4.170434883992525932e-01,7.611633717986228120e-01,7.815821409613785686e-01,5.285314436948049810e-01,6.895707567067930199e-01
4.426097901769247001e-01,5.153914596250179780e-01,5.388934481176868019e-01,8.915753612088240798e-01,7.609128316296294159e-01,1.567331964297081215e-01,6.126487905627623354e-01,7.375219141431803571e-01,5.787517480397716962e-01,6.887417963811351962e-01
7.273903420407715759e-01,2.221246507213496257e-01,2.726522532077688132e-01,6.361224814827322049e-01,4.926081529698483341e-01,1.303425388136253971e-01,8.516834484385127357e-01,6.844097060451582726e-01,6.511768748905779614e-01,8.123577433605366771e-01
3.323647864678050401e-01,6.515674944283356140e-01,3.295837966608296532e-01,8.330107989100753452e-01,5.536247429594517433e-01,3.820321256937461718e-01,5.806528714133342151e-01,3.195783628757944417e-01,9.368306206761995991e-01,7.935718719803255272e-01
6.333332642422213610e-01,2.293421192966662303e-01,8.715712546344054346e-01,5.706229907339575025e-01,1.090635101955700792e+00,4.208798127037591263e-01,7.307047140744928893e-01,4.558673697502243494e-01,9.843097324160468009e-01,2.766595029336867961e-01
6.859003610225283820e-01,8.006886247639639631e-01,9.338856696623654141e-01,4.771669642232865827e-01,3.874842821146664007e-01,8.367005609796406285e-01,1.036301846246026725e+00,3.307274542096796388e-01,2.882424495485794713e-01,5.970423116978230693e-01
7.265931496215394247e-01,2.033860009373641697e-01,5.800039823263487548e-01,4.084851473740759853e-01,2.979307280536656055e-01,7.063142485549807059e-01,9.168133600320044208e-01,2.067815672647859426e-01,6.624316530589703378e-01,7.330815514095168073e-01
8.028448260082117205e-01,3.356374041780180728e-01,6.573921563484185215e-01,2.433468345446875292e-01,9.805069624030909869e-01,8.435529696170833702e-01,6.920174876549153309e-01,3.174049737531706716e-01,2.132905970504750670e-01,1.085007863487313706e+00
6.561392232510612210e-01,5.665147519810124210e-01,5.696169675454186843e-01,3.885676643262294672e-01,8.550596482561640954e-01,4.727445283369340889e-01,4.970987784392941200e-01,2.118301411869098760e-01,1.398085096967240371e-01,7.383347697580033842e-01
